,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_Group,Income_Per_Age,Income_Level,Work_Ratio,Loyalty_Ratio,OverTime_Binary
1237,32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,Y,15,3,2,80,0,10,2,3,0,0,0,0,Mid,204.0909090909091,High,0.30303030303030304,0.0,0
1238,23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1,1735,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,Y,13,3,3,80,0,3,3,1,3,2,1,2,Young,137.29166666666666,Medium,0.125,0.75,0
1239,31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,20,4,4,80,0,9,3,2,5,4,1,4,Mid,163.6875,High,0.28125,0.5,0
1240,39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Y,15,3,4,80,1,9,2,3,9,8,5,8,Mid,161.8,High,0.225,0.9,1
1241,32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,13,3,3,80,1,10,2,1,4,3,0,2,Mid,291.2121212121212,Very_High,0.30303030303030304,0.36363636363636365,0
1242,40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,Male,88,3,5,Manager,2,Single,19833,4349,1,Y,14,3,2,80,0,21,3,2,21,8,12,8,Mid,483.7317073170732,Very_High,0.5121951219512195,0.9545454545454546,0
1243,45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,Y,21,4,3,80,2,9,2,4,5,0,0,3,Senior,212.08695652173913,Very_High,0.1956521739130435,0.5,0
1244,30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,Y,16,3,4,80,0,10,2,3,9,7,0,7,Young,160.25806451612902,High,0.3225806451612903,0.8181818181818182,0
1245,24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,Y,14,3,4,80,1,3,2,3,2,2,2,1,Young,85.8,Low,0.12,0.5,0
1246,30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,Y,11,3,3,80,1,6,0,2,4,2,1,2,Young,70.3225806451613,Low,0.1935483870967742,0.5714285714285714,0
1247,31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,19,3,3,80,1,6,3,3,5,2,0,2,Mid,260.8125,High,0.1875,0.7142857142857143,0
1248,27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,Y,11,3,3,80,0,6,5,2,6,2,1,4,Young,123.03571428571429,Medium,0.21428571428571427,0.8571428571428571,0
1249,29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1,1752,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,Y,13,3,3,80,0,2,3,3,2,2,2,2,Young,92.0,Low,0.06666666666666667,0.6666666666666666,0
1250,29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Y,12,3,4,80,0,10,5,4,3,2,0,2,Young,209.8,High,0.3333333333333333,0.2727272727272727,1
1251,30,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,11,3,1,80,1,12,2,3,7,7,1,7,Young,230.32258064516128,High,0.3870967741935484,0.5384615384615384,0
1252,34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Y,14,3,1,80,3,6,3,3,5,0,1,2,Mid,83.77142857142857,Medium,0.17142857142857143,0.7142857142857143,1
1253,33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,Y,15,3,4,80,0,13,2,2,11,7,1,7,Mid,151.38235294117646,High,0.38235294117647056,0.7857142857142857,0
1254,49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,Y,12,3,3,80,0,8,1,4,5,1,0,4,Senior,90.14,Medium,0.16,0.5555555555555556,0
1255,33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Y,20,4,3,80,0,11,2,2,0,0,0,0,Mid,251.88235294117646,Very_High,0.3235294117647059,0.0,1
1256,38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,14,3,2,80,1,9,4,2,6,1,0,5,Mid,63.282051282051285,Low,0.23076923076923078,0.6,0
1257,31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,Y,13,3,1,80,3,10,2,3,1,0,0,0,Mid,255.03125,High,0.3125,0.09090909090909091,0
1258,29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,Y,13,3,3,80,1,1,2,3,1,0,0,0,Young,70.3,Low,0.03333333333333333,0.5,0
1259,30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,Y,16,3,3,80,1,10,3,3,7,0,1,7,Young,170.7741935483871,High,0.3225806451612903,0.6363636363636364,0
1260,32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,Y,14,3,2,80,0,12,3,3,7,7,0,7,Mid,82.36363636363636,Low,0.36363636363636365,0.5384615384615384,0
1261,38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Y,16,3,3,80,1,15,2,3,1,0,1,0,Mid,149.0,High,0.38461538461538464,0.0625,1
1262,43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Y,16,3,4,80,1,6,4,3,1,0,0,0,Senior,55.38636363636363,Low,0.13636363636363635,0.14285714285714285,1
1263,42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,22,4,2,80,3,7,6,2,5,3,0,4,Senior,64.32558139534883,Low,0.16279069767441862,0.625,0
1264,55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,Y,12,3,2,80,3,34,2,3,1,0,0,0,Old,339.9642857142857,Very_High,0.6071428571428571,0.02857142857142857,0
1265,33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,15,3,4,80,2,11,2,2,9,8,1,7,Mid,89.8529411764706,Medium,0.3235294117647059,0.75,0
1266,41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,20,4,2,80,2,5,2,3,5,3,0,4,Senior,54.5,Low,0.11904761904761904,0.8333333333333334,0
1267,34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,14,3,3,80,1,15,3,3,15,14,0,7,Mid,114.31428571428572,Medium,0.42857142857142855,0.9375,1
1268,53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,20,4,4,80,3,27,2,2,3,2,0,2,Old,240.09259259259258,Very_High,0.5,0.10714285714285714,1
1269,43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,Y,13,3,2,80,0,10,5,3,9,7,1,8,Senior,80.43181818181819,Medium,0.22727272727272727,0.8181818181818182,0
1270,34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,Y,12,3,1,80,0,6,3,3,2,2,2,2,Mid,172.25714285714287,High,0.17142857142857143,0.2857142857142857,0
1271,21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,13,3,2,80,0,1,3,3,1,0,1,0,Young,121.77272727272727,Low,0.045454545454545456,0.5,0
1272,38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,11,3,2,80,1,5,3,3,5,4,0,4,Mid,94.92307692307692,Medium,0.1282051282051282,0.8333333333333334,0
1273,22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,17,3,3,80,0,1,6,3,1,0,0,0,Young,104.26086956521739,Low,0.043478260869565216,0.5,1
1274,31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,14,3,1,80,2,13,3,3,12,7,5,7,Mid,170.875,High,0.40625,0.8571428571428571,0
1275,51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,22984,2,Y,11,3,4,80,0,15,2,3,2,2,2,2,Old,252.23076923076923,Very_High,0.28846153846153844,0.125,0
1276,37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,14,3,1,80,2,5,2,3,5,2,0,3,Mid,110.23684210526316,Medium,0.13157894736842105,0.8333333333333334,0
1277,46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,17,3,3,80,1,24,3,3,2,1,2,2,Senior,411.2340425531915,Very_High,0.5106382978723404,0.08,1
1278,36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,13,3,4,80,1,15,1,3,12,8,5,7,Mid,224.8918918918919,High,0.40540540540540543,0.75,1
1279,44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,12,3,3,80,3,6,2,2,5,3,2,3,Senior,52.044444444444444,Low,0.13333333333333333,0.7142857142857143,1
1280,37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,13,3,3,80,0,19,4,2,10,0,4,7,Mid,107.13157894736842,Medium,0.5,0.5,0
1281,35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,18,3,4,80,0,10,2,3,10,7,7,7,Mid,161.47222222222223,High,0.2777777777777778,0.9090909090909091,1
1282,33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,Y,19,3,2,80,1,14,1,3,10,8,7,6,Mid,92.44117647058823,Medium,0.4117647058823529,0.6666666666666666,0
1283,28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,11,3,3,80,1,5,6,4,5,3,0,3,Young,70.48275862068965,Low,0.1724137931034483,0.8333333333333334,0
1284,39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,Y,21,4,3,80,0,9,3,3,4,3,2,2,Mid,336.6,Very_High,0.225,0.4,0
1285,46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,Y,15,3,3,80,0,6,3,3,2,2,2,2,Senior,170.0212765957447,High,0.1276595744680851,0.2857142857142857,0
1286,40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,Y,17,3,4,80,1,7,5,2,4,3,0,2,Mid,82.36585365853658,Medium,0.17073170731707318,0.5,0
1287,42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,Y,18,3,3,80,2,10,2,2,0,0,0,0,Senior,128.7906976744186,High,0.23255813953488372,0.0,0
1288,35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,14,3,3,80,1,15,6,3,7,7,1,7,Mid,160.05555555555554,High,0.4166666666666667,0.4375,0
1289,38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,Y,13,3,4,80,3,13,3,3,11,10,3,8,Mid,66.46153846153847,Low,0.3333333333333333,0.7857142857142857,0
1290,34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,17,3,3,80,1,11,3,2,7,1,0,7,Mid,152.74285714285713,High,0.3142857142857143,0.5833333333333334,0
1291,37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,15,3,2,80,0,10,4,1,10,3,0,8,Mid,110.86842105263158,Medium,0.2631578947368421,0.9090909090909091,0
1292,39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,18,3,4,80,1,7,6,3,2,1,2,2,Mid,103.175,Medium,0.175,0.25,0
1293,43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,Y,13,3,3,80,0,7,2,2,3,2,1,2,Senior,55.40909090909091,Low,0.1590909090909091,0.375,0
1294,41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,12,3,1,80,0,11,3,1,3,2,1,2,Senior,163.57142857142858,High,0.2619047619047619,0.25,0
1295,41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,13,3,4,80,1,23,3,4,22,14,13,5,Senior,248.73809523809524,Very_High,0.5476190476190477,0.9166666666666666,1
1296,30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,Y,14,3,2,80,0,9,3,3,7,7,0,2,Young,311.83870967741933,Very_High,0.2903225806451613,0.7,0
1297,26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Y,11,3,3,80,0,6,3,3,5,1,1,4,Young,79.55555555555556,Low,0.2222222222222222,0.7142857142857143,1
1298,46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,Y,22,4,4,80,1,13,2,4,9,7,3,7,Senior,189.91489361702128,Very_High,0.2765957446808511,0.6428571428571429,0
1299,40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,17,3,4,80,1,12,3,3,5,3,0,3,Mid,158.85365853658536,High,0.2926829268292683,0.38461538461538464,0
1300,34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,21,4,3,80,2,10,5,3,10,8,4,8,Mid,194.25714285714287,High,0.2857142857142857,0.9090909090909091,0
1301,58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,Y,22,4,4,80,1,37,0,2,16,9,14,14,Old,276.1186440677966,Very_High,0.6271186440677966,0.42105263157894735,0
1302,35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,Y,16,3,2,80,1,6,2,4,5,4,0,3,Mid,75.13888888888889,Low,0.16666666666666666,0.7142857142857143,0
1303,47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,12,3,3,80,1,28,4,3,22,11,14,10,Senior,215.27083333333334,Very_High,0.5833333333333334,0.7586206896551724,1
1304,40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,12,3,2,80,1,15,3,3,7,4,7,7,Mid,108.48780487804878,Medium,0.36585365853658536,0.4375,0
1305,54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,Y,15,3,2,80,1,14,2,2,7,1,1,7,Old,124.61818181818182,High,0.2545454545454545,0.4666666666666667,0
1306,31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,14,3,4,80,2,9,3,3,3,2,2,2,Mid,301.15625,Very_High,0.28125,0.3,0
1307,28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,Y,25,4,3,80,1,3,3,3,3,2,1,2,Young,123.82758620689656,Medium,0.10344827586206896,0.75,0
1308,38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Y,20,4,1,80,2,20,4,2,4,2,0,3,Mid,138.5897435897436,High,0.5128205128205128,0.19047619047619047,1
1309,26,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,Y,13,3,1,80,0,5,4,3,5,3,1,2,Young,173.4814814814815,Medium,0.18518518518518517,0.8333333333333334,0
1310,58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Y,14,3,2,80,0,23,3,3,2,2,2,2,Old,267.5762711864407,Very_High,0.3898305084745763,0.08333333333333333,1
1311,18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,Y,16,3,3,80,0,0,4,1,0,0,0,0,,79.6842105263158,Low,0.0,0.0,0
1312,31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,Y,17,3,3,80,0,2,4,3,1,0,0,0,Mid,92.375,Medium,0.0625,0.3333333333333333,0
1313,29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Y,15,3,4,80,3,4,3,3,2,2,2,0,Young,77.83333333333333,Low,0.13333333333333333,0.4,1
1314,45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,Y,22,4,2,80,2,10,3,4,8,7,5,7,Senior,112.04347826086956,High,0.21739130434782608,0.7272727272727273,0
1315,36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Y,22,4,4,80,1,15,2,3,1,0,0,0,Mid,188.16216216216216,High,0.40540540540540543,0.0625,1
1316,43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,Y,20,4,3,80,1,7,5,3,7,7,7,7,Senior,128.97727272727272,High,0.1590909090909091,0.875,0
1317,27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Y,14,3,3,80,0,6,3,2,5,4,0,2,Young,84.96428571428571,Low,0.21428571428571427,0.7142857142857143,1
1318,29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,Y,13,3,2,80,0,11,3,4,11,8,3,10,Young,127.06666666666666,Medium,0.36666666666666664,0.9166666666666666,0
1319,32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,Y,13,3,3,80,0,4,2,4,0,0,0,0,Mid,140.84848484848484,Medium,0.12121212121212122,0.0,0
1320,42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,Y,22,4,2,80,2,10,1,2,6,3,3,3,Senior,68.27906976744185,Medium,0.23255813953488372,0.5454545454545454,0
1321,47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,Y,12,3,3,80,0,7,2,3,2,2,2,0,Senior,43.854166666666664,Low,0.14583333333333334,0.25,0
1322,46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,14,3,3,80,1,12,4,2,9,8,4,7,Senior,182.51063829787233,Very_High,0.2553191489361702,0.6923076923076923,0
1323,28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,Y,15,3,2,80,1,3,2,3,3,2,2,2,Young,93.3103448275862,Low,0.10344827586206896,0.75,0
1324,29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,17,3,4,80,2,11,3,3,7,0,1,6,Young,212.8,High,0.36666666666666664,0.5833333333333334,0
1325,42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,Y,13,3,4,80,0,8,3,3,0,0,0,0,Senior,92.27906976744185,Medium,0.18604651162790697,0.0,0
1326,32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Y,12,3,3,80,0,7,3,2,2,2,2,2,Mid,300.2121212121212,Very_High,0.21212121212121213,0.25,1
1327,46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,12,3,4,80,1,25,5,3,19,17,2,8,Senior,281.3829787234043,Very_High,0.5319148936170213,0.7307692307692307,0
1328,27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,Y,21,4,4,80,1,9,5,3,9,8,5,8,Young,126.42857142857143,Medium,0.32142857142857145,0.9,0
1329,29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,Y,11,3,4,80,0,1,3,3,1,0,0,0,Young,93.46666666666667,Low,0.03333333333333333,0.5,0
1330,43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,13,3,4,80,0,21,2,3,16,12,6,14,Senior,440.72727272727275,Very_High,0.4772727272727273,0.7272727272727273,0
1331,48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,Y,12,3,4,80,0,29,3,3,22,10,12,9,Senior,401.3265306122449,Very_High,0.5918367346938775,0.7333333333333333,0
1332,29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Y,24,4,2,80,0,1,3,2,1,0,1,0,Young,81.3,Low,0.03333333333333333,0.5,1
1333,46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,21,4,3,80,3,14,2,3,8,7,0,7,Senior,155.61702127659575,High,0.2978723404255319,0.5333333333333333,0
1334,27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,Y,19,3,4,80,1,8,2,2,7,6,7,3,Young,170.5,Medium,0.2857142857142857,0.7777777777777778,0
1335,39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,14,3,2,80,3,7,2,3,2,2,2,2,Mid,97.55,Medium,0.175,0.25,0
1336,55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,20,4,2,80,1,19,2,4,5,2,0,4,Old,47.535714285714285,Low,0.3392857142857143,0.25,0
1337,28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,19,3,4,80,1,1,3,3,1,0,0,0,Young,98.48275862068965,Low,0.034482758620689655,0.5,0
1338,30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,13,3,3,80,0,1,3,2,1,0,0,0,Young,34.87096774193548,Low,0.03225806451612903,0.5,0
